timestamp;url;text;likes;replies;username
2018-08-18 06:00:00+00:00;https://twitter.com/Edhie_Baskoro/status/1030695858420035584;“Indonesia harus Aman dan Nyaman. Merawat pesantren adalah ikhtiar keras dalam menjaga keberlangsungan dan kesinambungan berbangsa dan bernegara, terkhusus membentengi empat pilar… instagram.com/p/BmkqXF9hcY6/…;31;2;@Edhie_Baskoro
2018-09-17 05:18:00+00:00;https://twitter.com/zainul_munas/status/1041556905242447875;"Suasana adem di UIN Imam Bonjol, Padang Sumbar. Ribuan mahasiswa tadarus bersama membaca Al-quran mendoakan semoga di tahun politik ini Indonesia dan kampus tetap damai dan sejahtera. @jokowi @imam_nahrawi @KEMENPORA_RI
#KirabPemuda2018
#BeraniBersatu
#PemudaMembacaKitabSuci";31;1;@zainul_munas
2018-09-20 08:00:00+00:00;https://twitter.com/winarto_sarsidi/status/1042685010413682689;Mahasiswa pendemo terdiri dari 3 elemen diantaranya Himpunan Mahasiswa Indonesia (HMI) Cabang Langsa, Kesatuan Aksi Mahasiswa Muslim Indonesia (KAMMI) Daerah Langsa, dan Keluarga Besar Mahasiswa (KBM) IAIN Langsa. aceh.tribunnews.com/2018/09/…;8;0;@winarto_sarsidi
2018-09-14 11:23:00+00:00;https://twitter.com/margono_wulan/status/1040561663999524864;"#Mahasiswabergerak 
UIN Antasari Banjarmasin 

Udah saatnya anak2 turun memuluskan jalan para emak2 Indonesia";23;1;@margono_wulan
2018-09-18 17:39:00+00:00;https://twitter.com/R_GUN4W4N/status/1042105961249243136;"#JokowiMarufAminJOIN Mendapat Dukungan Gubernur, Bupati dan Kiai Pondok Pesantren dan Rakyat Indonesia ...

#JokowiLagi #Jokowi2Periode
#2019TetapJokowi

Sepuluh Kepala Daerah di Sumbar Dukung Joko Widodo-Ma'ruf Amin di Pilpres 2019 ...


republika.co.id/r/pf9a8f354";23;0;@R_GUN4W4N
2018-09-29 05:40:00+00:00;https://twitter.com/Ann_AnnieRid/status/1045911237802942464;"Wis Wayahe, ujar para santri, ustadz, dan warga sekitar Pondok Pesantren Al Anwar Sarang Rembang Jawa Tengah

#MbahMaimunZubair #PrabowoMenyapa #Rembang #JawaTengah #Indonesia #AdilMakmur";52;1;@Ann_AnnieRid
2018-09-19 17:44:00+00:00;https://twitter.com/tni_ad/status/1042469487453233153;Kasad Jenderal TNI Mulyono beserta kepala staf angkatan lainnya mendampingi Panglima TNI Hadi Tjahjanto, S.I.P., ziarah ke makam Presiden Republik Indonesia ke 4 Alm Abdurrahman Wahid, di Pondok pesantren Tebuireng Desa Cukir Kecamatan Diwek Kabupaten Jombang. Rabu (19/9/2018).;51;4;@tni_ad
2018-10-23 23:35:00+00:00;https://twitter.com/khoir_siregar/status/1054878992367476737;"Jauuuh sebelum HTI ada; bahkan juga sebelum Hizbut Tahrir berdiri; di Nusantara sudah terkembang bendera Tauhid ini.

Ini foto di Madrasah Al Irsyad, Surabaya tahun 1935. 10 tahun sebelum Republik Indonesia berdiri.

Sekali-sekali belajarlah pd sejarah..!";83;42;@khoir_siregar
2018-10-20 13:09:00+00:00;https://twitter.com/Kemenag_RI/status/1053634294587879424;"Direktorat Guru dan Tenaga Kependidikan (GTK) Madrasah,  Kementerian Agama gelar Lomba Video dgn tema ""Guru Madrasah Hebat, Indonesia Bermartabat"".

Buruan kirim videonya. Paling lamba 10 November 2018. Catat alamat emailnya yaaa

#ProgramKerja
#BikinIndonesiaMaju";46;3;@Kemenag_RI
2018-10-08 13:06:00+00:00;https://twitter.com/Aisyah_Mamuju/status/1049284980013068288;"Ternyata Bahagia itu sangat sederhana....

Smoga Anak2 kita kelak akan menuntun kita ke syurgaNya & Memakaikan Mahkota di kepala kita 

Smoga Emak2 Indonesia Menjadi Madrasah terbaik bagi 
anak2 nya 

#PilihNo2
#PrabowoSandi
@PEPESOfficial
@Surgabidadari3
@OVAL222";83;5;@Aisyah_Mamuju
2018-10-28 02:38:00+00:00;https://twitter.com/mohmahfudmd/status/1056374558016462849;UII di Yogya memang universitas nasional tertua. Yg ada sebelum UII adl didirikan oleh pemerintah Belanda. UII didirikan para tokoh bangsa. UII bnyk melahirkan. IKIP dan IAIN pertama diambil dari UII. Tapi UII sndiri ttp memilih jd PTS. Saat ini UII adl PTS ranking 1 di Indonesia;878;35;@mohmahfudmd
2018-10-27 13:20:00+00:00;https://twitter.com/ZUL_Hasan/status/1056173743209250816;"Pecahhh bangettt di UIN Sunan Kalijaga Yogyakarta. Sampai ngga bisa lewat 

Saya akan terus menyapa anak muda di kampus kampus seluruh Indonesia. Tunggu kami di kampusmu ya  

instagram.com/p/BpcArDzBWhm/";594;23;@ZUL_Hasan
2018-10-08 16:11:00+00:00;https://twitter.com/Kemenag_RI/status/1049331394969657344;"Mengaji Indonesia di UIN Malang yang dimoderatori Menag @lukmansaifuddin ditutup dengan puisi bertajuk ""Koruptor"" oleh Si Celurit Emas D Zawawi Imron. 

kemenag.go.id/berita/read/50…";75;2;@Kemenag_RI
2018-10-26 10:05:00+00:00;https://twitter.com/mazroef/status/1055762422324092929;"Bendera Merah Putih yang sudah melewati daerah2 di indonesia sekaligus Apel Penutupan #KirabSatuNegeri2018 Zona Sabang, Zona Nunukan, Zona Miangas, Zona Merauke & Zona Rote di Pondok Pesantren Al-Munawwir Krapyak - Yogyakarta
#KitaIniSama";17;0;@mazroef
2018-10-22 06:32:00+00:00;https://twitter.com/dimasakbarz/status/1054259071002411010;"Di #HariSantriNasional bang @sandiuno menegaskan komitmen pasangan #PrabowoSandi yg akan mewujudkan Indonesia #AdilMakmur hingga ke jenjang pesantren melalui penguatan ekonomi umat, salah satunya kewirausahaan santri (santripreneur).

#HariSantri2018";10;0;@dimasakbarz
2018-10-22 23:22:00+00:00;https://twitter.com/saidiman/status/1054513463626788864;Pesantren adalah lembaga pendidikan tertua Indonesia. Dengan biaya yang relatif murah dan berdiri di pelbagai pelosok negeri, pesantren mengisi ruang kosong akses pendidikan kalangan… instagram.com/p/BpQPDw-FAg2/…;23;1;@saidiman
2018-11-05 09:26:00+00:00;https://twitter.com/islamramahdotco/status/1059376488300990466;"Mencintai Indonesia Berarti Mencintai Agama

“Indonesia memiliki potensi aset yang kaya, masjid ada sekitar 800 ribu. Madrasah dan pesantren, hafiz al-Quran, jamaah haji dan umroh, bahkan makam para wali, di Indonesia gudangnya..

Selengkapnya...
buff.ly/2SMr0U7";70;0;@islamramahdotco
2018-11-27 06:31:00+00:00;https://twitter.com/noeruzzaman/status/1067304930531131392;"Saresehan Nasional Kepemudaan ""Pemuda Berkarakter Pancasila Untuk Indonesia"" bersama ansor_satu di uinmlg @ UIN Maulana Malik Ibrahim Malang instagram.com/p/BqrH8I5BDvP/…";38;0;@noeruzzaman
2018-11-20 03:06:00+00:00;https://twitter.com/cania_citta/status/1064716668184616961;"BESOK! | UIN Jakarta, 13.30-16.30 WIB | Bedah buku ""The Libertarian Mind"" yang mengupas konsep-konsep dasar Libertarianisme, perdana diterjemahkan dalam bhs Indonesia | Buku bisa dibeli langsung saat acara Rp115.000 / pesan via WA: 087788087146 (Nanang) | Into a freer society ?";48;11;@cania_citta
2018-11-23 07:47:00+00:00;https://twitter.com/Kemlu_RI/status/1065874575643136000;1. Dukungan Indonesia u/ Palestina senantiasa diberikan dlm bidang politik, ekonomi, peningkatan kapasitas, hingga bantuan kemanusiaan. Hal ini disampaikan Dirjen Asia Pasifik dan Afrika, Desra Percaya, pd public lecture #DiploFest di UIN Sunan Ampel (23/11). #IniDiplomasi;24;1;@Kemlu_RI
2018-11-12 11:14:00+00:00;https://twitter.com/Kemenag_RI/status/1061940365375221760;"Menag @lukmansaifuddin mengatakan, peluncuran program beasiswa santri LPDP merupakan  bentuk lain keberpihakan pemerintah terhadap pengembangan pondok pesantren di Indonesia.

#ProgramKerja
#BikinIndonesiaMaju";53;1;@Kemenag_RI
2018-11-13 12:59:00+00:00;https://twitter.com/najmifuady/status/1062329032971177985;Meski telah memperoleh ilmu yg banyak, beliau tetap tak lupa kampung halaman, Indonesia yg menjadi tempat lahir beliau. Kiai Bisri bersama keluarga memutuskan untuk menetap di Leteh, dengan mendidik santri dan mendirikan pesantren Raudlatut Thalibin. #Haul41BisriMustofa;4;1;@najmifuady
2018-11-29 08:51:00+00:00;https://twitter.com/fadlizon/status/1068064907302600704;Menerima audiensi Ikatan Pondok Pesantren Indonesia (IPI) dan Mandatori Santri Indonesia (MASANU) di Ruang Kerja @DPR_RI;68;0;@fadlizon
2018-12-12 03:59:00+00:00;https://twitter.com/budimandjatmiko/status/1072702402241777664;Di forum UIN Walisongo Semarang bareng Gus Mujib dr PP GP Ansor & Cak Nanto sbg Ketum Pemuda Muhammadiyah..bicara Indonesia 2045;71;13;@budimandjatmiko
2018-12-21 10:11:00+00:00;https://twitter.com/kammipalembang/status/1076057640487260160;":::
AKSI 2112
ALIANSI SUMSEL SELAMATKAN UYGHUR

Palembang - Kesatuan Aksi Mahasiswa Muslim Indonesia Daerah Palembang, Komisariat Al Hadiid, & Komisariat UIN Raden Fatah turun kejalan… instagram.com/p/BrpUNfDnYlN/…";17;1;@kammipalembang
2018-12-14 10:35:00+00:00;https://twitter.com/xtc_cirebonkota/status/1073526968056827905;"Xtc Cirebon Kota berdiskusi bersama Mahasiswa IAIN Cirebon 

@JackBrigif @XTC__Indonesia
@AboutCirebonID";12;0;@xtc_cirebonkota
2018-12-18 23:21:00+00:00;https://twitter.com/setkabgoid/status/1075169189051097088;Lokasi Museum Islam Indonesia berada berdekatan dengan Pondok Pesantren Tebuireng yang didirikan oleh K.H. Hasyim Asy’ari pada 1899 silam. (Foto: BPMI);29;0;@setkabgoid
2018-12-22 14:30:00+00:00;https://twitter.com/Bakar55778917/status/1076485191483371520;"Muslim Uyghur : Tks atas dukungan sdr muslim Indonesia

Di Uyghur, masjid diruntuhkan, orang2 tua dibawa ke camp, anak2 dilarang ngaji, pesantren ditutup, wanita2 diperkosa, yg melawan ditembak
Seret rezim komunis cina ke mahkamah internasional

#AdiliXiJinping
#SaveMuslimUyghur";14;1;@Bakar55778917
2018-12-18 12:39:00+00:00;https://twitter.com/Kemenag_RI/status/1075007601698496512;Presiden Joko Widodo hari ini meresmikan Museum Islam Indonesia KH Hasyim Asy'ari disaksikan pengasuh Pondok Pesantren Tebu Ireng Jombang KH Solahuddin Wahid. Ikut hadir Menag @lukmansaifuddin, Mendikbud Muhadjir Effendy, dan mantan Gubernur Jawa Timur Sukarwo;136;13;@Kemenag_RI
2018-12-08 10:00:00+00:00;https://twitter.com/Kemenag_RI/status/1071343766638813184;"Ini Suraidah; Kepala Madrasah di Nunukan, Kalimantan Utara. Madrasahnya dikenal dgn Sekolah Tapal Batas. Lokasinya, di  perbatasan Malaysia dan Indonesia. Beroperasi sejak 2014, siswanya adalah anak TKI. 

Menag @lukmansaifuddin tampak tertegun melihat tayangan pengabdiannya.";49;1;@Kemenag_RI
2018-12-09 03:08:00+00:00;https://twitter.com/Senyap17/status/1071602573981839360;“Bapak Presiden insinyur Joko Widodo, mungkin presiden pertama di Indonesia yang pernah berkunjung ke kampus ini (Madrasah Mu’allimin),” ujar Buya Syafii. @JokSusi2019 @BudiTyas @JuniorPrangko @JagaJokowi @Ari3Pras @_SEKNAS_RI #MuslimPilihJokowi01;15;3;@Senyap17
2018-12-09 03:12:00+00:00;https://twitter.com/Senyap17/status/1071603378378047488;Buya berterimakasih kepada Jokowi karena di sela kesibukannya masih bisa menyempatkan hadir di madrasah milik Muhammadiyah yang memiliki 2.200 murid dari berbagai wilayah Indonesia itu. @MayorGudel @INTANHambaAllah @iwan_wansenk @dji_sam_soe_24 #MuslimPilihJokowi01;12;1;@Senyap17
2019-01-26 22:49:00+00:00;https://twitter.com/TV9NUsantara/status/1089294170940796928;"Lebih dekat dengan Organisasi Muslimat NU 

Ibu muslimat adalah ibu-ibu Bangsa. Sejarah tak pernah melupakannya. Semoga terus menginspirasi, dan terus menjadi madrasah pertama untuk anak-anak indonesia. Karena Indonesia adalah bumi pertiwi yang harus dijaga. #HarlahMuslimatNU73";448;5;@TV9NUsantara
2019-01-26 22:44:00+00:00;https://twitter.com/nujatim_channel/status/1089293131869184000;"Selamat #HarlahMuslimatNU73 

Ibu muslimat adalah ibu-ibu Bangsa. Sejarah tak pernah melupakannya. Semoga terus menginspirasi, dan terus menjadi madrasah pertama untuk anak-anak indonesia. Karena Indonesia adalah bumi pertiwi yang harus dijaga. @pwnujatim @nahdlatululama";44;0;@nujatim_channel
2019-01-30 09:47:00+00:00;https://twitter.com/kominfo_jtg/status/1090547160775454721;"Wakil Gubernur Jateng @TajYasinMZ sebagai narasumber Seminar Nasional Indonesia Damai ""Mereduksi Politisasi Agama di Tahun Politik"", di auditorium II UIN walisongo kampus 3 semarang, Rabu (30/01)

#JatengGayeng";20;2;@kominfo_jtg
2019-01-18 04:12:00+00:00;https://twitter.com/Kemlu_RI/status/1086114170288762880;1. Di UIN Sunan Kalijaga, Yogyakarta (17/1), #WamenluFachir sampaikan Indonesia konsisten berpegang teguh pd prinsip polugri bebas aktif, jalankan amanat konstitusi u/berkontribusi mewujudkan ketertiban dunia. #IniDiplomasi;18;1;@Kemlu_RI
2019-01-23 12:06:00+00:00;https://twitter.com/republikaonline/status/1088045301573664768;Indonesia Barokah Juga Diterima Pondok Pesantren republika.co.id/berita/nasio…;8;2;@republikaonline
2019-01-25 03:41:00+00:00;https://twitter.com/BpbdPemalang/status/1088642937032863744;25 januari 2019 BPBD Kab.Pemalang mengikuti Kerajabakti peninggian tanggul di ds pesantren Kec.Ulujami serta dapur umum untuk kerjabakti @BNPB_Indonesia @pakjunaedi @ganjarpranowo @sarwapramana @BudhiRahardjo7 @puspindes @bpbdjateng @kabarpemalangID;6;1;@BpbdPemalang
2019-01-23 03:45:00+00:00;https://twitter.com/IbrahimAzzaini/status/1087919195793297410;"Ada yang bisa bantu
Agar angka 22 di depan itu jadi angka 3 juga 

InsyaaAllah akun ini akan menjadi washilah untuk menyebar luaskan kebutuhan adik2 yatim /pesantren yatim di berbagai wilayah indonesia

Bantuannya dong om/mak/pak/mbak/mas";9;0;@IbrahimAzzaini
2019-02-14 02:00:00+00:00;https://twitter.com/Araniry/status/1095865303110627328;"Selamat Datang Menteri Agraria dan Tata Ruang/Badan Pertanahan Nasional Republik Indonesia,
Bapak, Dr. SOFYAN A. DJALIL, SH, MA, MALD 
dalam Rangka Kuliah Umum di UIN Ar-Raniry Banda Aceh
Kamis 14  Februari 2019
Pukul : 14.00 Wib s.d Selesai
di Auditorium Ali Hasjmy UIN Ar-Raniry";5;0;@Araniry
2019-02-19 07:37:00+00:00;https://twitter.com/PPesantren/status/1097762058794233856;Peta lokasi 35 Ma'had Aly di seluruh Indonesia. Ma'had Aly adlh PTKI yg menyelenggarakan pendidikan akademik dlm bidang penguasaan ilmu agama Islam (tafaqquh fiddin) berbasis kitab kuning yg diselenggarakan oleh pesantren. Hanya dpt menyelenggarakan 1 prodi (takhassus).;106;2;@PPesantren
2019-02-12 12:04:00+00:00;https://twitter.com/lokataru_id/status/1095292500787384321;"Besok sore akan ada diskusi soal pelanggaran HAM berat di Indonesia bareng @AksiKamisanBDG di UIN Bandung

Mari merapat!";53;2;@lokataru_id
2019-02-23 10:09:00+00:00;https://twitter.com/Kemenag_RI/status/1099249936271429632;"Menag @lukmansaifuddin menyapa ratusan guru peserta Studium General & Pelatihan Guru Madrasag yg digelar DPP Perkumpulan Guru Madrasa Indonesia (PGMI) di Gedung Tegar Beriman, Bogor. 

Tema kegiatan ini ""Moderasi Keberagamaan Guru Madrasah Mewujudkan Madarasah Hebat Bermartabat""";62;7;@Kemenag_RI
2019-02-15 04:32:00+00:00;https://twitter.com/AfifFuadS/status/1096265985999261697;"10. Suka atau tidak, harus kita akui, zaki dg BL nya keren, turut membangun Indonesia, kita mah apa? hanya cuilan genteng madrasah haha, dan karena ""Presiden baru"" harus seakan2 menjadi musuh bersama, jangan begitu lah, ya kadang Politik itu susah untuk berfikir fair";14;2;@AfifFuadS
2019-02-14 04:27:00+00:00;https://twitter.com/LAZISMU/status/1095902342694821888;Tim Indonesia Mobile Clinic (IMC) Lazismu singgah di Kantor Bupati Kepahiang setelah selesai memberikan Layanan Kesehatan Gratis pada Pengajian dan Peresmian Ruang Kelas Madrasah Tsanawiyah Muhammadiyah Curup, Rejang Lebong. #Tanwir #Lazismu #Muhammadiyah #MemberiUntukNegeri;11;0;@LAZISMU
2019-02-20 12:01:00+00:00;https://twitter.com/jokowi/status/1098190949836967936;"Bonus demografi di Indonesia tahun 2025-2030, bisa jadi keuntungan, tapi bisa juga jadi masalah. Menghadapi era itu, pemerintah antara lain telah membangun 125 Balai Latihan Kerja di pondok-pondok pesantren. 

Tahun 2019, target saya 1.000 BLK komunitas.";6357;483;@jokowi
2019-02-20 12:22:00+00:00;https://twitter.com/Srikandi_Gp/status/1098196206365429760;"PEDULI SANTRI, JOKOWI AKAN BANGUN 3000 BLK SETIAP TAHUN DI PESANTREN SELURUH INDONESIA

*Presiden Sebut BLK Bentuk Antisipasi Pemerintah Hadapi Bonus Demografi 2025-2030*
@FaGtng @enylove2 @AlvinoLulu @jokoanwar @DewiMalva @Ernijasin @NannyAlexendry
#JokowiMemberikanBukti";26;3;@Srikandi_Gp
2019-02-14 04:30:00+00:00;https://twitter.com/TirtoID/status/1095902956455690245;"Tidak hanya Indonesia Barokah, tahun politik 2019 ini juga diwarnai 3 tabloid sejenis lainnya: Pesantren Kita, Media Umat, dan buletin Kaffah. Tabloid dan buletin ini disebarkan ke masjid dan pesantren di berbagai daerah.

tirto.id/dgJS";22;3;@TirtoID
2019-03-17 22:41:00+00:00;https://twitter.com/Kemenag_RI/status/1107411777296306176;"Salam #SahabatReligi 

2018, sebanyak 1,5juta siswa madrasah terima manfaat Program Indonesia Pintar (PIP). Total anggaran yang disalurkan Kemenag mencapai 950M

Program ini dimaksudkan untuk menjamin akses pendidikan terjangkau bagi semua anak usia belajar

#KemenagLebihBaik";76;3;@Kemenag_RI
2019-03-23 04:05:00+00:00;https://twitter.com/savicali/status/1109305093512282113;Dengan lbh dr 20rb sekolah, madrasah & pesantren, NU telah ikut mengeluarkan bangsa Indonesia dr jurang kebodohan. Dg ato tanpa kerjasama dan bantuan pemerintah. Jaman Orba umumnya madrasah/pesantren NU tak disupport pemerintah.;19;2;@savicali
2019-03-25 12:56:00+00:00;https://twitter.com/HendriKaharudin/status/1110163601837293568;"Kalau mau memperhatikan, sadar gak bahwasanya putrinya ulama2 terpandang di Indonesia itu gak pakai kerudung yang hardcore kaya seragam madrasah. 

Yg paling terlihat ya putrinya Gus Dur, Cak Nun, dan Quraish Shihab. Gak usah lah ngomongin hijrah-hijrahan. Belajar substansi dulu.";5;2;@HendriKaharudin
2019-03-19 08:22:00+00:00;https://twitter.com/Mahya_Official/status/1107920282776293381;1. Alhamdullilah MAHYA usai menggelar diskusi ilmiah di tiga universitas, yaitu Universitas Indonesia, Universitas Negeri Jakarta, UIN Syarief Hidayatullah, serta di Masjid At Taubah Kalibata. Tema besar yang diangkat adalah Kaitan Erat Alawiyin dengan Shahih Bukhari;31;1;@Mahya_Official
2019-03-21 12:43:00+00:00;https://twitter.com/RelawanProSandi/status/1108710805359345664;"Naseeeebb!!!
TGB gagal jual Non Prabowo di UIN Riau

Gejala apakah ini??
#17AprilGoodByeJokowi
Demi Indonesia Menang @prabowo @sandiuno
gelora.co/2019/03/dinilai-be…";59;3;@RelawanProSandi
2019-03-21 04:32:00+00:00;https://twitter.com/bank_indonesia/status/1108587239997476864;2 hari menuju weekend, jalan-jalan kmn ya yg berfaedah? Sudah pasti ke #KunjunganBI dong  Seperti #SobatRupiah dr Fakultas Ekonomi dan Bisnis Islam, IAIN Metro Lampung ini nih, yg bertambah pengetahuannya ttg Kebanksentralan dan Utang Luar Negeri. Seru ya  #BInfo;57;2;@bank_indonesia
2019-03-29 10:26:00+00:00;https://twitter.com/elhakimy21/status/1111575327220731906;"Lagu Subbanul Wathan bergema di Silaturahmi Alumni Pesantren Indonesia untuk #PembelaKyaiku di WEP Gresik, 28 Maret 2019
@addiems @budimandjatmiko @dr_tompi @Arie_Kriting";74;4;@elhakimy21
2019-03-26 14:04:00+00:00;https://twitter.com/rizamsyafiq/status/1110542941368414208;Mari kita rayakan pesta demokrasi ini dengan riang gembira. Saya mengundang kalian semua di acara silaturrahim Alumni Pesantren se Indonesia untuk #WapresKuKyai;13;1;@rizamsyafiq
2019-03-27 06:29:00+00:00;https://twitter.com/PKSejahtera/status/1110790948823326720;Silaturahim ke Pesantren Nurul Haromain, Habib Salim: Indonesia akan Jadi Negara Besar dlvr.it/R1d88g;58;2;@PKSejahtera
2019-04-07 15:35:00+00:00;https://twitter.com/jcmkineklub/status/1114914518570680320;"Nobar dan Diskusi

""Sexy Killers""

Sexy Killers menjadi babak terakhir Ekspedisi Indonesia Biru, project dokumentasi sosial-masyarakat-lingkungan oleh WatchDoc.

Waktu: Selasa, 9 April 2019
Pukul:  19.00 - selesai
Tempat: Gelanggang Teater Eska UIN Sunan Kalijaga Yogyakarta";7;0;@jcmkineklub
2019-04-14 15:31:00+00:00;https://twitter.com/sesarahan/status/1117450231346413569;Halo, kami Dosen (Masnida Khairat) dan Mahasiswi (Maisarah Pendri) dari Prodi Psikologi Islam UIN IB Padang ingin melakukan survei mengenai penggemar K-Pop di Indonesia, jika anda merupakan penggemar K-Pop kami mohon ketersediaannya mengisi kuesioner ini  docs.google.com/forms/d/e/1F…;61;45;@sesarahan
2019-04-04 10:22:00+00:00;https://twitter.com/TirtoID/status/1113748556580511745;"Menurut Adi Prayitno, pengajar Komunikasi Politik UIN Jakarta, jika melihat sejarah politik elektoral Indonesia pascareformasi, belum pernah ada manuver politik identitas sekuat dan sebrutal saat ini, termasuk di Pilpres 2009 dan Pilpres 2014.

tirto.id/dk3a";30;2;@TirtoID
2019-04-29 01:48:00+00:00;https://twitter.com/KHMLuqman/status/1122679130837831681;29 ribu pesantren di Indonesia bila satu Kiai d minimal 10 utadznya punya channel sosmed akan menggerakkan dakwah Aswaja yg mondial. Alhamdulillah bersama  Rois Aam PBNU KH Miftahul Akhyar    Islam Indonesia seperti matahari di ufuk timur yg membiaskan cahayanya. Tak terbendung;485;10;@KHMLuqman
