date;url;text;likesCount;commentsCount;user/name
2023-07-19T11:49:54.000Z;https://www.facebook.com/mis.kimak/posts/pfbid0GZbW2kTTHz8rSqM2PStMmf8Ydoh7zzcoZwHhBgxm9gvxhGLyM3wo88gdpNJVg9QTl;"Alhamdulillah ( Segala puji bagi Allah) Rasa syukur tiada henti kita ucapkan kepada Allah SWT, Lomba Muharram Tahun 1445H/2023M, siswa-siswi Madrasah Ibtidaiyah Nurul falah kimak meraih 26 ( Dua puluh enam ) piala , semoga semua anak didik kami menjadi anak Sholeh - Sholehah, semoga semua bisa memberikan mahkota  untuk kedua orang tuanya diakherat kelak. Aamiin ya Allah ya Robb 

Ini hanya lah bonus yang TERPENTING adalah pendidikan agama, mental, sportifitas, dan kepatuhan siswa-siswi semuanya. 
Terimakasih kepada rekan2 guru atas kerjasamanya dan kekompakannya semoga tahun depan lebih baik lagi dan lebih sukses lagi. Aamiin 

Selamat Tahun Baru Islam ( 1445H )
Semoga di tahun ini kita bisa lebih memperkuat Iman kita
Semakin mendekatkan diri pada Allah SWT
Memperbaiki segala kesalahan
Menjadi sosok dan pribadi yang lebih baik lagi

Aamiin..
#madrasahhebat
#madrasahbermartabat";73;18;Mis Nurul Falah Kimak
2023-07-20T01:43:04.000Z;https://www.facebook.com/ahmad.lutfi.948/posts/pfbid0PGGtsHCTCVRq8ABd5p7ZPAz9LNNeZdDpYArWMVznDpFpySC2Jr5bAa8ymQBkAmkol;"Alhamdulillah di awal tahun pelajaran 2023/2024, selamat kepada peserta dan juara 1 Kompetisi Sains Madrasah (KSM) Mata Pelajaran Matematika Tingkat Kabupaten Karawang.

Awal yang baik semoga berjalan dengan baik dengan akhir yang lebih baik.

#mtshidayatulislamiyah
#madrasahhebat
#madrasahberprestasi
#madrasahmandiri";85;13;Ahmad Lutfi
2023-07-20T05:02:10.000Z;https://www.facebook.com/aykal.apita.7/posts/pfbid02tVS3rdex5cC8n8vSk62xamxYEnoPgT1ncj2MbzZPzvnyteudjmVdCazKFJhN84sHl;"Alhamdulillah, sampai di tahap ini. Terimakasih untuk smua pihak yg telah membantu 
# Yudisium Sarjana dan Ramah Tamah 
#FUD 
#IAIN SULTAN AMAI GORONTALO";75;15;Aykal Apita
2023-07-20T06:24:38.000Z;https://www.facebook.com/saiful.ipul.581730/posts/pfbid0awQdxwAt6vYtUgedqTsGe1ZLFgSg8aMgqwkYGgH5WpzSsduFR5iughqZeuGm6Vhl;"Selamat atas gelarny istri qu Nurhijra Abdurahim S.Pd
Semoga ilmunya bermanfaat bagi agama dan bangsa Amin... 

#iain ternate
#yidisium 20 juli 2023";94;7;Saiful S Nani
2023-07-20T21:08:57.000Z;https://www.facebook.com/athauluputty/posts/pfbid026no1ogUyd39Bu6tbQnBA2yfaYsCcM9a8cPYSSPgoBQ9eEYuVjYusH57pm2aEF4p1l;"PT BERKAH ZAID JAYA

Buku PAI KSKK MADRASAH NO.183 Tahun 2019
Tersedia untuk Tingkatan 
- Madrasah Ibtidaiyah
- Madrasah Tsanawiyah
- Madrasah Aliyah

#PAIKSKK #KEMENAG #DEPAG #BUKU #PELAJARAN #MADRASAH #IBTIDAIYAH #TSANAWIYAH #ALIYAH";6;0;Zaid Uluputty
2023-07-21T02:37:59.000Z;https://www.facebook.com/mitabongas/posts/pfbid02MC2sVghKo4ztQWWLpE48q9SwAVjMiKALTFSmvr2YZ3oyiUUQzK2YpsqhrcqiWGgMl;"Bismillah, 
MATSAMA MITA Hari Terakhir

Hari ini cuacanya cerah ceria, 
Seceria kegembiraan kita semuaa
Hari ini kita bermain bersama kaka kelas. 

Rasulullah SAW bersabda: Artinya: ""Dari Abu Musa Al-'Asy'ari berkata, Rasulullah SAW bersabda: ""Antara seorang mukmin dengan mukmin yang lainnya adalah bagaikan satu bangunan yang saling menguatkan satu sama lainnya."" (HR. At-Tirmidzi).

#matsama_mita
#mitabongas
#madrasahhebat
#madrasahbermartabat
#madrasahlebihbaiklebihbaikmadrasah";22;0;MI Terpadu Al-Awsath
2023-07-21T02:44:21.000Z;https://www.facebook.com/permalink.php?story_fbid=pfbid02vwWptJZjtdrVuJRgDHmGvGsBTA3MSsGnenSfLQJ9xYyurDk8gwHitBAzPLVytbGpl&id=100087512314952;"Ucapan Terimakasih yg tak terhingga dari kami kpd Kakak-kakak pembina yg sudah ikut bersama  menyukseskan Kegiatan Kemah Religi MTs. Al-Hilaal Tayando TP. 2023/2024.. Dalam rangka menyambut tahun baru islam 1 Muharam 1445 H dan Tahun Ajaran Baru 2023\/2023.. Sukses selalu dan sehat selalu, Sampai jumpa di perkemahan berikutnya.. 
#MadrasahHebat
#madrasahbermartabat";26;33;Merah Maron
2023-07-21T05:35:06.000Z;https://www.facebook.com/nuria.gusnita/posts/pfbid02FxRqJGXrvcC5MHt5UNCjqUuNLrfyVgpxSEK3eo9eNfXFyYFTC33SV25oRQa8RNz9l;"Alhamdulillah..
Salah seorang siswa/i MAS Nurul Iman Selayang, peserta KSM Kabupaten berhasil memperoleh juara II dan akan berkompetisi di Provinsi bulan Agustus mendatang..
Semoga berhasil...

#MadrasahHebat
#MadrasahBermartabat
#MadrasahNurulIman";150;15;Nuria Gusnita
2023-07-22T04:40:02.000Z;https://www.facebook.com/raihan.rantenai/posts/pfbid02kN5hfvDfEgUttpUXsqtexZmqQ3NsG8XKvun7rd4bCGMqfP5Ty87NQyCEM7XeHUKEl;"Seandainya waktu bisa diputar kembali, maka bukan anakku yang duduk dalam kelas yang penuh kenangan itu,
Ingin rasanya kembali kedalam ruang kelas yang telah mengajariku tentang sholat dan baca tulis Al-Qur'an,dan ilmu pengetahuan lainnya. 
Sekarang anakku lagi yang menjadi siswa disekolah ini,
#madrasahhebat
#madrasahkuat
#Alumnike2 Mts A Moutong 
#abnaulkhairaat";54;12;Raihan Rantenai
2023-07-22T04:55:29.000Z;https://www.facebook.com/eriska.riska.35/posts/pfbid02fTbAuCmrg3v6f7LXTK2xLb5BUjwm8cfhwVCtB6Ah5MgvYCwXx2S5Qe87ZFirhPfol;"air mata tak terbndung
slamt bljar nak...
raih cita2
tanamkan ilmu agama
smoga mnjadi anak yg solih ya nak
aminnn
#pesantren darul mursyid";116;20;Bunda Zio Nazaril
2023-07-22T07:12:03.000Z;https://www.facebook.com/salsablsa/posts/pfbid0DdzXyEzZNiWsTLfhmtbgZda9st31RMsuvB7eQTPwDVj6Qa1XuxQnhqNmW9sAvXtVl;"#Seleksi calon peserta program beasiswa santri berprestasi 
#Kedokteran dan Pendidikan Propesi Dokter
#UIN Syarif Hidayatullah Jakarta";14;4;Salsabila Suci
2023-07-22T07:58:28.000Z;https://www.facebook.com/permalink.php?story_fbid=pfbid02Uv84aU1ijWtesjcHxU6CpLv4KSvFu1tXgEPeszQy38oQ7f9tg3wJJD5zumTdk9fyl&id=100094302653539;"Jum'at, 03 Muharrom 1445 H/ 21 Juli 2023 M. Dilaksanakan rapat persiapan Imtihan Dauri 1 (IMDA) tingkatan Sifir, Ibtidaiyah dan Tsanawiyah. Bertempat di aula madrasah PP. Raudlatul Muta'allimin Ombul Sari.

Berjalannya rapat persiapan IMDA 1 kali ini dihadiri oleh  jajaran asatidz dan asatidzah dari masing masing tingkatan, yang dipimpin langsung oleh K. Amin Nasir selaku pengasuh PP. Raudlatul Muta'allimin Ombul sari, Tlambah, Karangpenang, Sampang.

Semoga pelaksanaan Imda 1 ini berjalan dengan lancar, dan para peserta mendapatkan nilai yang diharapkan. Aamiin ya robbal 'alamin.

#imda1#s?f?r#ibtidaiyah#tsanawiyah
#ppombulsari#ombulsarimedia";2;0;PP. Raudlatul Muta'allimin Ombul Sari
2023-07-22T09:32:22.000Z;https://www.facebook.com/desuithanur.azhizha/posts/pfbid0yNBKQZZd4XusA8Tin7XyMw1Pp37HqBe6SgQfiVZMo3g1h9h2195oxQhGavn3ADphl;"Asalamualaikum Wr WbKami Dari Keluarga Besarr Osis MTSN 3 Bolsel Menyelenggarakan Pentas Seni Yang Akan Di Tmpilkan Oleh Anak Anak Mtsn 3 BolselKami Mengundang Ibu/bapak\/Saudara Saudari Agar Kiranya Datang Dalam Acara Pentas Seni
-tari Kreasi
-bintang Vokalia
-yel yel Grub
Pada Hari\/tgl:Senin\/Rabu
24\/26   2023
Pukul 08:00-15:00
Anak Anak Mtsn 3 Bolsel Juga Membuka Bazar Cemilan Ringan!!!! 
#madrasahhebat
#madrasahbermartabat
#lebihbaikmadrasahmadrasahlebihbaik";42;21;Desuitha Nur Azhizha
2023-07-22T12:28:40.000Z;https://www.facebook.com/mts.kotamobagu/posts/pfbid02jsFUcQyA9VPpM3srq3ozVMkynwTtpC5sXz2KuJYY8jvXh2vKyU4RY8sBPrCt6cCxl;"Sabtu, 22 Juli 2023

Potret Kerja Nyata Prosesi Kegiatan Penelitian Myres tingkat 30 Besar Nasional MTs Negeri 1 Kotamobagu mewakili Prop Sulawesi Utara.

Judul Penelitian  Serangga Tanah di Sanctuary Maleo Tambun,Kawasan Taman Nasional Bogani Nani Wartabone .

Penelitian dilakukan oleh Peserta Myres Helinda Bahansubu Kelas IX G dan Putri Nimeysa Madjoa Kelas IX G .Guru Pembimbing sekaligus Mentor Pak Akbar Arfa Embo S.SI selaku guru IPA.
 
Semoga Penelitian ( Myres ) dapat menciptakan generasi yang tangguh berprestasi dalam bidang ilmu pengetahuan umum dan penguasaan ilmu agama.

#madrasahhebat#
#madrasahbermartabat#
#madrasahmandiriberprestasi#";89;15;MTs Negeri I Kotamobagu
2023-07-23T04:02:51.000Z;https://www.facebook.com/iat.senja/posts/pfbid02X72MxjNjf8Hs5oXxroHuu3iwewxGKZK1dwcCoVwrnt5KBwpgVNe4EEpk64oXUADLl;"?SELAMAT HARI ANAK NASIONAL?

Semoga anak-anak Indonesia mampu membentuk karakter yang baik bangsa ini dan menjadi generasi terbaik untuk mewujudkan cita-cita bangsa Indonesia.
___________________

Selengkapnya sila kunjungi:
Selengkapnya silakan kunjungi:
Instagram: iatsenjacirebon
Facebook: iatsenjacirebon
TikTok: iatsenjacirebon
YouTube: Iatsenja Cirebon
Website: www.hmjiqtafsenja.com

#hmjiqtaf
#iatsenjacirebon
#iainsyekhnurjaticirebon
#fkmthi
#PTKIN  
#PTKINBerprestasi 
#IAINSNJKreatif 
#UnggulTerkemuka
#AkademikIAINSNJ";1;0;Iat Senjacirebon
2023-07-23T04:05:25.000Z;https://www.facebook.com/iat.senja/posts/pfbid0343Ei4Mv5qmmXSCfNS72aUHgutkcYCtvo3UPLjtfMFYx1rYLAhkPmFwQiTzEiCS2Kl;"?SELAMAT HARI TANPA TELEVISI?

Sebuah bangsa yang besar akan memiliki sikap terhadap anak-anak penerus bangsa. Estafet bangsa ini adalah tanggung jawab anak-anak generasi penerus bangsa. SELAMAT HARI TELEVISI NASIONAL
___________________

Selengkapnya sila kunjungi:
Selengkapnya silakan kunjungi:
Instagram: iatsenjacirebon
Facebook: iatsenjacirebon
TikTok: iatsenjacirebon
YouTube: Iatsenja Cirebon
Website: www.hmjiqtafsenja.com

#hmjiqtaf
#iatsenjacirebon
#iainsyekhnurjaticirebon
#fkmthi
#PTKIN  
#PTKINBerprestasi 
#IAINSNJKreatif 
#UnggulTerkemuka
#AkademikIAINSNJ";1;0;Iat Senjacirebon
2023-07-23T08:33:56.000Z;https://www.facebook.com/batabata.official/posts/pfbid0LQ4GEpVUDryFXF9ZK6JZQjtHfM4Tu1UpEJmfjNKM7Dz54cr1J3TnRJ1ZMLE7FMXYl;"Alhamdulillah

Dokumentasi Tabligh Akbar
Bersama Prof. KH. Abdul Somad, Lc., D.E.S.A., Ph.D

#ponpesmuba #ppmuba #pesantren #santrimuba #santribatabata #santrikeren #santringaji #santrinusantara #santriindonesia #santri";1883;24;Mambaul Ulum Bata-Bata
2023-07-23T08:44:22.000Z;https://www.facebook.com/YasmineTsuraya/posts/pfbid0HaTdMzFygmCqJbzQT8na1xZbD43B5r1Dw8RKRx4LZkKd1LufjxrK12UnL4C2YYrLl;"Kemaren waktu kunjungan ke Mahad nya abang Hariri untuk yg pertama kali sekaligus menghadiri seminar buat wali santri...
Setelah selesai acara sebelum zuhur ketemu sama si abang Mashaa Allah ""GUMBIRA ZEKALI"" beliau emaknya datang

Lanjut cerita 2pekan di pondok dia bilang senang gembira di pondok belajar, bermain, teman yg baik², para ustadz yg baik² katanya, bahkan sampai nangis bareng sama teman² di kamar karna kangen sama emak masing² sampe ada yg nangis kangen sama makan nasi padang katanya ya Allah emak ngakak

Trus dia cerita di pondok kerjaannya cuma belajar, makan, tidur, main sama teman², nyuci baju pake mesin cuci, kalo mau minum air es tinggal ambil di kulkas, siang tidur,  malam jam 9 musti tidur, ternyata di pondok itu seru bunda.....

Mashaa Allah liat dia cerita excited banget emak cuma bilang dlm hati bersyukur banget sama Allah anakku sebahagia itu di pondok dan tak kurang satu apapun dan ga ada keluhan yg terlontar di lisannya...

Pas mau pulang dia bilang ""aku nangis ga ya bunda pulang tar ini bunda pulangnya abis maghrib aja sebelum aku makan malam ya soalnya kalo abis isya bunda pulang deket sama waktu makan aku tar aku lagi makan bisa nangis ""

Ya Allah beda banget sama abangnya....kalau abang nya masih ada cool²nya kalau ini Mashaa Allah semua di ungkapin perasaan nya.... emang anak emak

#Mahad
#Asy_Syafi'i";51;30;Yasmine Tsuraya
2023-07-23T09:24:23.000Z;https://www.facebook.com/alfi.hidayah.10485/posts/pfbid02sAYnMxKcWaPWNjutMPQgrMgwQDeVQhbQuDmWV5Hby6wVNJwMoWFatm225LyGNuHMl;"Kegiatanku setiap sore disini...  

#ponpes #sekolah #madrasah #santri #anakindonesia #santrihits #ayomondok #mondok #pondokpesantren";30;29;Alfi Hidayah
2023-07-23T10:24:04.000Z;https://www.facebook.com/MI.SekolahDasarIslamNurulHudaCikampek/posts/pfbid02c5zcrzQQ8EEVEB3qWqhkU6oTus2XWCMZ5nUU2G2UNVB3GMWke1Rwgg3U5rMAox9fl;"Alhamdulillah...
Segenap keluarga besar MI/ SD Islam Nurul Huda Cikampek mengucapkan selamat menempuh hidup baru untuk Teh Zikra Nurfaeda (putri Kepala MI Nurul Huda Cikampek) dan M. Arifin Ramadhan. 

Teriring doa semoga menjadi keluarga yang sakinah mawaddah warohmah wamarhamah. Aamiin

??????? ??????? ??????? ????????? ??????????? ???????? ??????????? ??? ??????

#Barakallah 
.
.
.
Find us on
?Fanspage
MI\/SD Islam Nurul Huda Cikampek\/
https:\/\/www.facebook.com\/minurulhudacikampek\/
?Instagram
@mi_nurulhudackp40 \/
http:\/\/bit.ly\/instagramminurulhudacikampek
?Facebook
MI Nurul Huda Cikampek\/
https:\/\/www.facebook.com\/MI.SekolahDasarIslamNurulHudaCikampek
?Twitter 
MI Nurul Huda Cikampek\/
https:\/\/twitter.com\/nurulhudackp40?s=08
?Tiktok
@minurulhudackp40\/
https:\/\/vt.tiktok.com\/ZSJdJXUHC\/
?YouTube
MI Nurul Huda Cikampek \/
https:\/\/www.youtube.com\/channel\/UCHvGIHQe1bZr_XsD_yONosQ
? WhatsApp
Info Seputar PPDB\/ http:\/\/wa.me\/+628567137108

#sekolahgenerasihebat 
#sekolahgenerasiemas
#sekolahgenerasiqurani
#sekolahdasarislam
#madrasahibtidaiyah
#nurulhudacikampek 
#madrasahkeren
#madrasahzamannow
#madrasanhits
#madrasahhebat 
#madrasahbermartabat 
#madrasahmandiriberprestasi
#madrasahdigitalcare
#merdekabelajar
#cikampek
#karawang";157;4;MI Nurul Huda Cikampek
2023-07-23T11:57:17.000Z;https://www.facebook.com/permalink.php?story_fbid=pfbid02dMGriyqB4WsroJSpsFqtMDJFfB3XEEdymnJrzFBSjy5QDYXWRmmEPmHphadTZJ2vl&id=100063477249676;"(Sabtu, 22 Juli 2023) Potret Keseruan Acara Panggung Gembira 625 Graviouz Generation (Part 1)
.
Fotografer: Taufik, Adit
.
#darunnaim #pondokpesantrendarunnaim #pondokpesantrenmoderndarunnaim #ppmdarunnaim #pondokmodern #pondokbanten #pesantren #lebak #cirende #banten #santri #aluyun #STPDNRangkasbitung #PPTQaluyun #darunnaim2 #darunnaim3";170;8;Pondok Pesantren Modern Darunna'im
2023-07-23T17:45:24.000Z;https://www.facebook.com/apdisalan.bozka/posts/pfbid02APiK7PHqbU94tuJx1DW2sHxDeVwAzr5iL6SoEzyhcPVTB5YCDAxmYT8dQThb5pBXl;"#Alhamdulillah ??
#  
#      
#";66;129;Apdisalan Bozka
2023-07-24T00:10:46.000Z;https://www.facebook.com/herichyn/posts/pfbid02N3Hb965gVPLohMyHaJsxb4yLBs5rFVjrCtukPp6BzSmnUtGYASTtCdo6C9mFw4Wil;"-Dari SMP langsung KULIAH-
Hari ini saya mengantar dan menemani anak saya GARUDA SINGADILAGA NUSANTARA untuk menimba ilmu di negeri sebrang. sebagai orang tua saya itu sama dengan yqng lain, ingin anaknya lebih baik dari orang tuanya, baik dari sisi agama maupun sisi Dunia. Dulu saya sekolah dengan modal beasiswa dan sekemampuan orang tua saya untuk membiayainya. sekarang saya sudah menabung minimal buat pendidikan anak saya.
Kenapa anak saya tanpa SMA, kok bisa langsung kuliah?? Seberapa pinterkah dia??
InsyaAllah besok saya mengupasnya.

-we are not perfect, just limited edition -

#pendidikan #edukasi #sekolah #kuliah #universitas #pesantren #pesantrenwirausahakalasubaindonesia #murid #mahasiswa #kampus #belajar #GODmanagementschool #malangjejeg #samhc #malangraya";112;33;Heri Cahyono
2023-07-24T01:11:19.000Z;https://www.facebook.com/permalink.php?story_fbid=pfbid02kiqDqfFwU6tKkjtyNhgCwCpP4jwxYv8zpVvCE8NT98k6Jx5nyP11JAWX661dg5jol&id=100085323613873;"Tak ada yang tak mungkin jika Allah menghendaki dan kita berusaha 

Alhamdulilah  MTs Al Hidayah mendapatkan 2 penghargaan lagi.
Terima kasih untuk semua yg telah berpartisipasi dan mensupport. 

#cerdasdanberakhlak
#madrasahhebat
#madrasahlebihbaik
#lebihbaikmadrasah";51;15;MTs Al-Hidayah Bulango Timur
2023-07-24T02:16:41.000Z;https://www.facebook.com/permalink.php?story_fbid=pfbid02hy4HMvSZRTesBakhCAiC89P7HNG2Vz6ii8eKXgQhm3nYwTcXtpWtFZaQgDhBhmJ5l&id=100079983686321;"FHOTO Nelly  25 MARET 2002
JOGYAKARTA
#IAIN SUNANKALIJAGA SEJARAH SUNAN KALIJAGA";0;0;Nelly
2023-07-24T04:31:52.000Z;https://www.facebook.com/mtsn.kerinci.3/posts/pfbid02RdmYuysSkAy6UmJtUNLm8tQ7sZYbNhQHuyq6bCnCqFcyJpn9EM3uUtmosSX5VWv3l;"Pemberian Piagam dan Hadiah kepada peserta Lomba KSM Serta Juara Umum Kelas VII dan VIII.
Oleh BPK.Kepala Madrasah Hardial, S.Pd

Semangat anandaku
Selamat atas prestasi yang sudah kalian raih. 
Terus pertahankan dan Tingkatkan lagi dan lagi..

""Raihlah kesuksesannmu karna kesuksesan adalah milik mereka yang mempunyai impian dan punya keberanian untuk berusaha mewujudkannya jadi kenyataan.""

#Salamsantundarikami
#mtsn5kerinci
#KSM2023
#madrasahhebat";72;18;Mts N V Kerinci
2023-07-24T05:44:24.000Z;https://www.facebook.com/permalink.php?story_fbid=pfbid0ZLmTdxYFqQuPn87q53VoicZ6cKVAuLHuqMF47NWY9KSkWPqzFvPiRXFvCzwwNQSol&id=100091583029716;"Hari Pertama 

Pembukaan FORTASI 
Forum Ta'aruf Siswa(i) 
MTs Muallimin Muhammadiyah Makassar 

24-28 Juli 2023

#makassar #fortasi #muallimin #tsanawiyah";6;0;MTs Muallimin Muhammadiyah Makassar
2023-07-24T07:37:17.000Z;https://www.facebook.com/muhammadridha.z/posts/pfbid02kVHkwJ2nWVfFugDrfy85W81ephwKx7iSjSiNvQkCA8Y8axs88sj38jTWdjDzciDCl;"Bersama adik-adik MAN 3 Kota Banjarmasin dalam rangka Penguatan Literasi Digital (Senin, 24/07\/2023)
.
.
#Digital #PanduDigital #CakapDigital #MAN #Banjarmasin #UIN #PTKI #LiterasiDigital";10;2;Muhammad Ridha
2023-07-24T08:20:00.000Z;https://www.facebook.com/mtsyppacipulus/posts/pfbid05zVNxyNhRheuFDU5KMgvHZ9LE4C4dmr1ydg22RjF4AxDKkE9wwyK8cwmUJK1GZo2l;"PERESMIAN DAN  SERTIJAB PEMBINA OSIS  TAHUN AJARAN 2023-2024 

Peresmian sekaligus Serah Terima Jabatan(SERTIJAB) Pembina Osis Tahun Ajaran 2023-2024. 
Kegiatan tersebut berlangsung dilapangan upacara setelah upacara selesai, dan  langsung diresmikan oleh Kepala Madrasah dan Wakamad Kesiswaan MTs YPPA Cipulus.

Dimana Serah Terima Jabatan dari Pembina sebelumnya yaitu [ Bapak Adi Setiawan,S.Pd.i  ] yang telah berdedikasi dengan baik selama menjabat dan akan dilanjutkan oleh Pembina baru yaitu [ Bapak Haris Syarif Hidayat,S.Pd ].

""Semoga Amanah baru dan Pembina baru Osis Tahun Ajaran 2023-2024 menjadikan Organisasi Siswa Intra Sekolah Lebih baik lagi ""

?Yang lalu dan yang baru dua hal yang bertujuan sama. Sama sama menciptakan program yang lebih terarah ?

Senin,24 Juli 2023 
MTS YPPA CIPULUS

 @fauziahita22 

#sekolah #madrasah #tsanawiyah #mtsyppacipulus #cipulus";29;0;MTs YPPA Cipulus
2023-07-24T08:41:30.000Z;https://www.facebook.com/lpmkronika/posts/pfbid0CC1XA9xmcwcL9F3AWnHSFuha2d5B58Xr4B3vEU88BLRdovSUa4xkoLVoiYGiUBrel;"?[Berita]•••

Pekan Kreativitas Mahasiswa (PKM) Sumatera kembali digelar, bertempat di Universitas Islam Negeri (UIN) Sulthan Thaha Saifuddin Jambi. Senin, (24-07-2023).

Dihadiri langsung oleh Wakil Gubernur Jambi, Abdullah Sani, Rektor UIN Sutha, Su'aidi, Ketua Forum Rektor PTKIN se-Sumatera, Nyayu Khadijah. Acara dibuka dengan sambutan sekaligus penabuhan kompangan oleh Kepala Subdirektorat (Kasubdit) Kemahasiswaan dan Sarana Prasarana Direktur Jendral Pendidikan Islam Kementerian Agama Republik Indonesia, Zulpan Syarif Supriadi Hasibuan.

•
•
•
(Reporter/Irsyad)

Berita selengkapnya : kronika.id 
Klik link di bio:
?________________________________________________ 
@lpm_kronika @iainmetrolampung #lpmkronika #kronika #persmalampung #persmah?asiswa 
#PKM #PTKIN #PTKIN se Sumatra";1;0;LPM Kronika Metro, Lampung
2023-07-24T13:03:56.000Z;https://www.facebook.com/arasil.arsiel/posts/pfbid02kgsA5YPo5WyNiHodJgbDkPBGYqEncGCngfW9z5PUpfULTjokCv8qrusEG8WZbH1Sl;"Kesan:
Menyenangkan bisa kuliah disini. Semua fasilitas tertata dengan rapi dan kebersihannya selalu terjaga, itulah yang membuat saya nyaman kuliah disini..
Pesan : 
Ingat semua akan indah pada waktunya laksana marksman di land of down.
Semua akan victory (wisuda) di late game (semester 14)
#player Lesley full senyum 
#IAIN KENDARI";28;4;Arsil Risno Measa Laro
2023-07-24T22:48:59.000Z;https://www.facebook.com/ponpessalalimul.fudhola/posts/pfbid09RabpSFqr2StMb11h657wJpieVmqkHVw6NzmRyQ9stAUdcAVtYXiNkjnhyUD6CZsl;"?????????? ???? ????????? ?????????? ???????????

Artinya : “Sebaik-baik kalian adalah orang yang belajar Al-Qur`an dan mengajarkannya.” (HR. Bukhari)

Ngaji subuh yang dipimpin oleh mualim mustofa (alumni lirboyo)
#ngajisubhu
#tsanawiyah";28;0;Ponpes Salalimul Fudhola
2023-07-24T22:54:01.000Z;https://www.facebook.com/permalink.php?story_fbid=pfbid02bH9Fe3d5rUL2ofiUfZJK9MbQiFbkAWkfHtt67wcmkRNDYB3TbWeMWDWcmqYYLcubl&id=100089630166891;"Senin 24 Juli 2023 
Pemberian pembagian penghargaan kepada siswa yang berprestasi oleh ketua yayasan mardliyah bapak K.H Hasan Basyari Hamami  
Semoga prestasi ini terus di tingkatkan, aamiin yra 

JAYALAH Mardliyah 

#YAYASANMARDLIYAH
#MASMARDLIYAH
#MADRASAHHEBAT 
#OSISMASMARDLIYAH
#PRAMUKAMASMARDLIYAH
#PMRMASMARDLIYAH";41;3;Mas Mardliyah Pameungpeuk
2023-07-24T23:26:31.000Z;https://www.facebook.com/PondokPesantrenModernalAzkiya/posts/pfbid0YhXUfcY1RSjBabw2mM86rA5gTkodQbfPFj2D2m19mrebsR1Kf1x8SouvCt4oGfiNl;"Pondok Pesantren Modern Al-Azkiya' 

#pesantren 
#pondokpesantrenmodern 
#pengalihankeritang 
#keritang 
#inhilriau 
#inhil";139;10;Pondok Pesantren Modern Al-Azkiya'
2023-07-24T23:59:01.000Z;https://www.facebook.com/PendisKemenag/posts/pfbid0pjn6qB1P7XvMqApYN4dZm3APTMyNrfVe3YAurKpJJfpPtumKS1NzAeiaroHUxzbHl;"Kick Off Madrasah Fest 2023

Madrasah Fest 2023 merupakan Kegiatan festival keagamaan madrasah yang diselenggarakan dalam rangka membumikan dan memperkuat nilai-nilai keagamaan yang menjadi ciri khas madrasah untuk memperteguh akhlak mulia, kreatif, inovatif, berwawasan kebangsaan, cerdas, sehat, disiplin serta menguasai ilmu Pendidikan Agama Islam dan Bahasa Arab. Kegiatan festival keagamaan madrasah ini akan diikuti oleh 817  siswa madrasah terbaik se Indonesia.

Kegiatan ini dibuka secara resmi oleh Direktur Jenderal Pendidikan Islam, Muhammad Ali Ramdhani di Ciputat, senin (24/07\/2023).
.
Ikuti informasi Pendidikan Islam melalui kanal berikut:
Laman: pendis.kemenag.go.id
Twitter: Pendiskemenag
Instagram: Pendiskemenag
Facebook: Ditjen Pendis Kemenag RI
YouTube: PENDIS CHANNEL
----------------------------------------------------

#pendidikanislam #pendis #pendidikan  #pendidikankarakter #madrasah #MadrasahMandiriBerprestasi #madrasahhebat #madrasahaliyah #madrasahtsanawiyah #madrasahdiniyah #pesantren #pondokpesantren #santri #ayomondok #ptki #ptkin #uin #IAIN #membaca #kemenagri #kemenag #indonesia #quotes #humaspendis";29;0;Ditjen Pendis Kemenag RI
2023-07-25T01:39:55.000Z;https://www.facebook.com/hadie.ridwan.7/posts/pfbid0Yr3Zxf3XftSqzbTKXiWTiwxsy5NQq6EkGUnzf1PJN65z7jpXQaZ5WjC5dEB6L11xl;"Semangat lathan PBB dengan Koramil Kec. Sugio, Untuk membentuk pribadi yg disiplin dan tangguh

#mifalahiyahkedungkendo#
#madrasahhebat#
#madrasahbermartabat#
#mifalahiyahluarbiasa#";7;6;Hadie Ridwan
2023-07-25T07:33:03.000Z;https://www.facebook.com/mimiftahululum.kutorenon/posts/pfbid0vZZjr2QJZUkMecDy5jA46Mu89E62gCjB2rjh9nj5iRisg8vb5UKoYhMKxGH9kY1bl;"Alhamdulillah hari sudah mengikuti PORSENI ( Pekan Olahraga dan Seni) tingkat Kecamatan Sukodono
Putra putri kami meraih prestasi antara lain :
Juara 1 Kaligrafi Putra
Juara 3 Kaligrafi Putri
Juara 2 MTQ Putri
Juara 2 Puisi Putri
Juara 2 Melukis Putra
Juara 3 Melukis Putri

Untuk anak anakku yg belum mendapatkan juara, tetap semangat kita coba lagi di PORSENI tahun depan. 

#MadrasahHebat #MadrasahHebatBermartabat #LebihBaikMadrasah #MadrasahLebibBaik";23;8;MI Miftahul Ulum Kutorenon
2023-07-25T08:56:57.000Z;https://www.facebook.com/ponpes.assalam.35/posts/pfbid02hybxGwDS4jZoJU6cK89ob45AhgYDJPcRHbPeLygua9rbdEr8QfFZs4p4sdqYoKaXl;"#Madrasah Hebat Bermartabat...
Bangga jadi Santri
Ponpes Modern & Tahfidz Al-Ikhwan Assalam Serapuh ABC Tanjung Pura-Langkat..selalu di hati??????";112;17;Ponpes Al-Ikhwan Assalam Serapuh
